temp,pork
24.48,1033.98
24.19,1034
24.17,1034.02
24.23,1034
24.38,1033.98
24.32,1033.96
24.12,1033.94
24.11,1033.92
23.99,1033.94
23.77,1033.92
24.01,1033.9
24.1,1033.92
24.04,1033.94
24.02,1033.96
24.23,1033.98
24.24,1033.96
24.05,1033.98
23.93,1033.96
23.49,1033.98
23.63,1033.96
23.91,1033.98
23.87,1034
23.69,1033.98
23.78,1033.96
23.81,1033.94
23.84,1033.92
23.92,1033.94
23.98,1033.92
23.94,1033.9
24.02,1033.92
24.14,1033.9
24.1,1033.88
24.04,1033.9
24,1033.88
23.8,1033.9
24.05,1033.92
23.98,1033.94
23.94,1033.96
23.78,1033.98
23.74,1033.96
23.71,1033.94
23.71,1033.92
23.74,1033.94
23.75,1033.96
23.77,1033.98
23.71,1034
23.68,1033.98
23.71,1034
23.82,1034.02
23.79,1034.04
23.65,1034.03
23.52,1034.01
23.52,1033.99
23.57,1034.01
23.6,1034.03
23.68,1034.01
23.62,1033.99
23.72,1034.01
23.77,1033.99
23.87,1034.01
23.96,1033.99
23.95,1033.97
23.94,1033.99
23.76,1033.97
23.58,1033.95
23.57,1033.97
23.47,1033.95
23.37,1033.97
23.39,1033.95
23.57,1033.97
23.58,1033.99
23.56,1033.97
23.7,1033.95
23.55,1033.93
23.24,1033.91
23.06,1033.89
23.15,1033.91
23.23,1033.89
23.26,1033.87
23.32,1033.89
23.27,1033.91
23.13,1033.93
23.14,1033.95
23.18,1033.93
23.2,1033.95
23.23,1033.97
23.29,1033.99
23.21,1033.97
23.28,1033.95
23.5,1033.93
23.55,1033.91
23.53,1033.93
23.57,1033.91
23.46,1033.93
23.27,1033.95
23.21,1033.97
23.47,1033.99
23.45,1034.01
23.32,1033.99
23.16,1034.01
23,1034.03
22.85,1034.01
23.09,1034.03
23.16,1034.01
23.17,1033.99
23.19,1034.01
23.17,1033.99
23.23,1034.01
23.1,1034.03
23.39,1034.01
23.37,1034.03
23.54,1034.05
23.5,1034.03
23.29,1034.01
23.2,1033.99
23.09,1034.01
22.53,1034.03
22.59,1034.01
22.78,1034.03
22.7,1034.05
22.78,1034.03
22.82,1034.01
22.86,1033.99
22.94,1033.97
22.88,1033.99
22.89,1033.97
22.93,1033.95
22.89,1033.97
22.93,1033.95
22.83,1033.97
22.87,1033.95
22.8,1033.93
22.87,1033.95
22.83,1033.93
22.66,1033.91
22.73,1033.89
22.7,1033.87
22.82,1033.89
22.69,1033.91
22.7,1033.89
22.79,1033.91
22.87,1033.93
22.94,1033.95
22.99,1033.93
23.06,1033.95
22.92,1033.93
22.87,1033.95
22.7,1033.97
22.83,1033.95
22.83,1033.93
22.9,1033.91
22.93,1033.93
22.88,1033.91
22.73,1033.93
22.85,1033.95
22.68,1033.93
22.48,1033.95
22.56,1033.93
22.55,1033.95
22.56,1033.97
22.38,1033.95
22.56,1033.93
22.81,1033.91
22.93,1033.93
22.38,1033.95
21.97,1033.97
21.67,1033.95
21.98,1033.93
22.12,1033.95
21.97,1033.97
22.24,1033.99
21.99,1034.01
22.18,1034.03
22.45,1034.05
22.37,1034.07
22.36,1034.09
22.15,1034.07
22.25,1034.05
22.41,1034.03
22.31,1034.05
22.37,1034.03
22.65,1034.05
22.93,1034.07
22.64,1034.09
22.38,1034.07
22.73,1034.09
22.59,1034.11
22.64,1034.09
22.63,1034.11
22.83,1034.13
22.76,1034.15
22.69,1034.17
22.64,1034.15
22.81,1034.17
22.82,1034.19
22.53,1034.17
22.61,1034.15
22.64,1034.13
22.7,1034.15
22.73,1034.17
22.85,1034.19
23.17,1034.21
23.39,1034.19
23.13,1034.21
23.27,1034.23
23.26,1034.25
23.15,1034.23
22.9,1034.21
23.02,1034.23
23,1034.21
23.28,1034.19
23.11,1034.17
23.34,1034.19
23.49,1034.21
23.71,1034.19
23.8,1034.21
23.86,1034.23
24.19,1034.21
24.31,1034.19
24.35,1034.21
24.47,1034.23
24.3,1034.25
24.15,1034.27
24.37,1034.29
24.43,1034.31
24.49,1034.3
24.4,1034.32
24.51,1034.3
24.6,1034.32
24.37,1034.3
24.55,1034.32
24.54,1034.3
24.35,1034.32
24.36,1034.34
24.45,1034.36
24.37,1034.38
24.65,1034.36
24.61,1034.38
24.77,1034.36
24.72,1034.34
24.78,1034.32
24.78,1034.34
24.85,1034.32
25.02,1034.3
25.02,1034.32
24.88,1034.3
24.77,1034.32
24.85,1034.3
25,1034.32
25.15,1034.3
25.12,1034.32
25.27,1034.34
24.83,1034.36
25.04,1034.38
24.84,1034.36
24.87,1034.38
25.09,1034.4
25.18,1034.42
24.94,1034.44
24.92,1034.42
25.08,1034.4
25.15,1034.38
24.95,1034.36
25.16,1034.34
25.26,1034.36
25.29,1034.38
25.27,1034.36
25.4,1034.34
25.39,1034.36
25.34,1034.34
25.27,1034.36
25.31,1034.38
25.27,1034.4
25.23,1034.42
25.26,1034.4
25.04,1034.42
24.95,1034.44
25.08,1034.46
24.91,1034.44
25.1,1034.46
25.14,1034.48
25.08,1034.5
25.2,1034.48
24.84,1034.46
24.69,1034.44
24.66,1034.42
24.65,1034.4
24.65,1034.38
24.73,1034.36
24.88,1034.38
25,1034.4
25.17,1034.42
25.14,1034.44
25.1,1034.42
25.1,1034.4
25.32,1034.38
25.33,1034.36
25.33,1034.34
25.42,1034.36
25.35,1034.38
25.22,1034.4
25.14,1034.38
25.03,1034.36
25.08,1034.34
25.04,1034.32
25.07,1034.34
25.01,1034.36
25.02,1034.34
25.03,1034.36
25.09,1034.38
25.07,1034.36
25.11,1034.34
25.09,1034.32
25.11,1034.34
25.12,1034.36
25.14,1034.34
25.13,1034.32
25.18,1034.3
25.26,1034.28
25.19,1034.26
25.06,1034.24
25.15,1034.26
25.11,1034.24
25.14,1034.26
25.2,1034.28
25.28,1034.26
25.41,1034.28
25.35,1034.3
25.49,1034.32
25.6,1034.3
25.68,1034.32
25.75,1034.3
25.75,1034.28
25.7,1034.3
25.68,1034.28
25.83,1034.3
25.82,1034.32
25.79,1034.3
25.79,1034.32
25.84,1034.3
25.77,1034.28
25.69,1034.3
25.68,1034.28
25.68,1034.3
25.79,1034.32
25.87,1034.34
25.92,1034.32
25.96,1034.34
25.97,1034.32
25.9,1034.34
25.88,1034.32
25.98,1034.3
