Time,ColorTemp, Lux, R, G, B, C
1608704342,6811,1906,2772,3607,3944,11159
1608704363,6811,1906,2772,3607,3944,11160
1608704384,6811,1904,2772,3606,3944,11159
1608704405,6813,1905,2771,3606,3944,11158
1608704425,6813,1905,2771,3606,3944,11158
1608704446,6812,1904,2771,3605,3943,11155
1608704467,6811,1905,2771,3605,3942,11155
1608704487,6811,1904,2770,3604,3941,11151
1608704508,6811,1904,2770,3604,3941,11150
1608704529,6811,1904,2770,3604,3941,11151
1608704550,6812,1904,2769,3603,3940,11148
1608704570,6812,1904,2769,3603,3940,11147
1608704591,6814,1902,2768,3602,3940,11145
1608704612,6812,1904,2769,3603,3940,11146
1608704632,6812,1903,2768,3602,3939,11145
1608704653,6812,1903,2768,3602,3939,11143
1608704674,6811,1904,2768,3602,3938,11143
1608704694,6811,1904,2768,3602,3938,11142
1608704715,6812,1903,2767,3601,3937,11139
1608704736,6812,1902,2767,3600,3937,11139
1608704757,6812,1903,2767,3601,3937,11140
1608704777,6813,1903,2767,3601,3938,11140
1608704798,6812,1902,2767,3600,3937,11138
1608704819,6813,1902,2766,3600,3937,11137
1608704839,6813,1901,2766,3599,3937,11136
1608704860,6812,1901,2766,3599,3936,11136
1608704881,6812,1901,2766,3599,3936,11134
1608704901,6814,1902,2765,3599,3936,11134
1608704922,6813,1901,2765,3598,3935,11132
1608704943,6813,1901,2765,3598,3935,11132
1608704964,6811,1900,2765,3597,3934,11130
1608704984,6812,1901,2764,3597,3933,11128
1608705005,6812,1899,2764,3596,3933,11127
1608705026,6811,1900,2764,3596,3932,11126
1608705046,6811,1900,2764,3596,3932,11126
1608705067,6812,1899,2764,3596,3933,11126
1608705088,6811,1900,2763,3595,3931,11123
1608705109,6811,1898,2763,3594,3931,11122
1608705129,6811,1898,2763,3594,3931,11122
1608705150,6813,1898,2762,3594,3931,11121
1608705171,6812,1899,2762,3594,3930,11119
1608705191,6812,1897,2762,3593,3930,11119
1608705212,6810,1898,2762,3593,3929,11117
1608705233,6812,1899,2761,3593,3929,11116
1608705253,6812,1899,2761,3593,3929,11116
1608705274,6812,1897,2761,3592,3929,11114
1608705295,6812,1897,2761,3592,3929,11115
1608705316,6812,1897,2761,3592,3929,11114
1608705336,6813,1896,2760,3591,3928,11112
1608705357,6811,1897,2760,3591,3927,11111
1608705378,6811,1896,2760,3590,3927,11109
1608705398,6810,1896,2760,3590,3926,11107
1608705419,6812,1895,2759,3589,3926,11108
1608705440,6811,1896,2759,3589,3925,11105
1608705460,6811,1895,2758,3588,3924,11103
1608705481,6811,1895,2758,3588,3924,11102
1608705502,6810,1896,2758,3588,3923,11100
1608705523,6810,1894,2758,3587,3923,11099
1608705543,6812,1895,2757,3587,3923,11098
1608705564,6812,1895,2757,3587,3923,11098
1608705585,6810,1894,2757,3586,3922,11097
1608705605,6810,1894,2757,3586,3922,11095
1608705626,6811,1895,2756,3586,3921,11094
1608705647,6811,1893,2756,3585,3921,11092
1608705668,6811,1893,2756,3585,3921,11093
1608705688,6810,1894,2756,3585,3920,11091
1608705709,6812,1893,2755,3584,3920,11090
1608705730,6810,1893,2756,3584,3920,11089
1608705750,6810,1892,2755,3583,3919,11087
1608705771,6811,1891,2754,3582,3918,11084
1608705792,6809,1892,2754,3582,3917,11082
1608705812,6809,1891,2754,3581,3917,11081
1608705833,6810,1892,2753,3581,3916,11079
1608705854,6810,1892,2753,3581,3916,11079
1608705875,6811,1891,2752,3580,3915,11078
1608705895,6811,1890,2752,3579,3915,11076
1608705916,6811,1890,2752,3579,3915,11075
1608705937,6809,1890,2752,3579,3914,11074
1608705957,6810,1890,2751,3578,3913,11073
1608705978,6810,1890,2751,3578,3913,11072
1608705999,6808,1889,2751,3577,3912,11068
1608706019,6810,1889,2750,3577,3912,11069
1608706040,6809,1890,2750,3577,3911,11066
1608706061,6810,1889,2750,3577,3912,11067
1608706082,6809,1888,2750,3576,3911,11066
1608706102,6809,1888,2750,3576,3911,11067
1608706123,6811,1889,2749,3576,3911,11064
1608706144,6810,1888,2749,3575,3910,11062
1608706164,6810,1889,2748,3575,3909,11061
1608706185,6810,1889,2748,3575,3909,11060
1608706206,6810,1889,2748,3575,3909,11060
1608706227,6809,1888,2748,3574,3908,11058
1608706247,6811,1887,2747,3573,3908,11056
1608706268,6811,1887,2747,3573,3908,11056
1608706289,6811,1887,2747,3573,3908,11054
1608706309,6809,1888,2747,3573,3907,11054
1608706330,6808,1887,2747,3572,3906,11052
1608706351,6809,1886,2747,3572,3907,11053
1608706371,6810,1887,2746,3572,3906,11050
1608706392,6810,1887,2746,3572,3906,11050
1608706413,6810,1886,2746,3571,3906,11049
1608706434,6809,1886,2746,3571,3905,11048
1608706454,6809,1886,2746,3571,3905,11047
1608706475,6809,1886,2745,3570,3904,11045
1608706496,6809,1884,2745,3569,3904,11044
1608706516,6808,1885,2745,3569,3903,11043
1608706537,6810,1885,2744,3569,3903,11041
1608706558,6808,1884,2744,3568,3902,11040
1608706578,6808,1884,2744,3568,3902,11040
1608706599,6809,1884,2743,3567,3901,11037
1608706620,6809,1884,2743,3567,3901,11036
1608706641,6808,1885,2743,3567,3900,11034
1608706661,6808,1884,2742,3566,3899,11033
1608706682,6808,1884,2742,3566,3899,11031
1608706703,6808,1882,2742,3565,3899,11031
1608706723,6809,1884,2741,3565,3898,11029
1608706744,6809,1884,2741,3565,3898,11029
1608706765,6807,1883,2741,3564,3897,11027
1608706786,6807,1883,2741,3564,3897,11026
1608706806,6808,1882,2740,3563,3896,11024
1608706827,6808,1882,2740,3563,3896,11023
1608706848,6808,1881,2740,3562,3896,11023
1608706868,6807,1881,2740,3562,3895,11021
1608706889,6807,1881,2740,3562,3895,11020
1608706910,6809,1880,2739,3561,3895,11019
1608706930,6807,1881,2739,3561,3894,11017
1608706951,6806,1880,2739,3560,3893,11015
1608706972,6806,1879,2738,3559,3892,11013
1608706993,6806,1879,2738,3559,3892,11014
1608707013,6808,1880,2737,3559,3892,11012
1608707034,6807,1879,2737,3558,3891,11010
1608707055,6807,1879,2737,3558,3891,11008
1608707075,6807,1879,2737,3558,3891,11009
1608707096,6807,1878,2736,3557,3890,11007
1608707117,6806,1878,2736,3556,3889,11005
1608707137,6806,1878,2736,3556,3889,11005
1608707158,6807,1877,2735,3555,3888,11002
1608707179,6807,1877,2735,3555,3888,11001
1608707200,6805,1876,2735,3554,3887,10999
1608707220,6805,1876,2735,3554,3887,10999
1608707241,6806,1877,2734,3554,3886,10997
1608707262,6806,1876,2734,3553,3886,10996
1608707282,6806,1876,2734,3553,3886,10995
1608707303,6806,1877,2733,3553,3885,10994
1608707324,6806,1875,2733,3552,3885,10993
1608707345,6805,1876,2733,3552,3884,10990
1608707365,6807,1876,2732,3552,3884,10990
1608707386,6806,1875,2732,3551,3883,10986
1608707407,6806,1875,2732,3551,3883,10986
1608707427,6808,1874,2731,3550,3883,10984
1608707448,6806,1875,2731,3550,3882,10983
1608707469,6805,1874,2731,3549,3881,10981
1608707489,6805,1873,2730,3548,3880,10978
1608707510,6805,1873,2730,3548,3880,10977
1608707531,6805,1873,2730,3548,3880,10977
1608707552,6806,1873,2729,3547,3879,10975
1608707572,6806,1873,2729,3547,3879,10973
1608707593,6805,1873,2728,3546,3877,10970
1608707614,6805,1873,2728,3546,3877,10970
1608707634,6804,1872,2728,3545,3876,10969
1608707655,6804,1872,2727,3544,3875,10965
1608707676,6803,1872,2727,3544,3874,10963
1608707696,6803,1872,2727,3544,3874,10963
1608707717,6805,1871,2726,3543,3874,10961
1608707738,6805,1871,2726,3543,3874,10960
1608707759,6804,1872,2726,3543,3873,10959
1608707779,6804,1871,2725,3542,3872,10958
1608707800,6804,1871,2725,3542,3872,10957
1608707821,6805,1871,2724,3541,3871,10953
1608707841,6803,1870,2724,3540,3870,10951
1608707862,6803,1870,2724,3540,3870,10949
1608707883,6804,1870,2723,3539,3869,10948
1608707904,6803,1870,2723,3539,3868,10946
1608707924,6803,1869,2723,3538,3868,10945
1608707945,6803,1870,2722,3538,3867,10943
1608707966,6803,1868,2722,3537,3867,10942
1608707986,6802,1869,2722,3537,3866,10940
1608708007,6804,1868,2721,3536,3866,10939
1608708028,6802,1868,2721,3536,3865,10937
1608708048,6804,1867,2720,3535,3865,10935
1608708069,6803,1866,2720,3534,3864,10934
1608708090,6804,1867,2719,3534,3863,10931
1608708111,6804,1866,2719,3533,3863,10930
1608708131,6802,1866,2719,3533,3862,10929
1608708152,6802,1866,2719,3533,3862,10929
1608708173,6803,1866,2718,3532,3861,10927
1608708193,6803,1864,2718,3531,3861,10925
1608708214,6803,1865,2717,3531,3860,10923
1608708235,6803,1865,2717,3531,3860,10922
1608708255,6802,1865,2717,3530,3859,10922
1608708276,6802,1865,2717,3530,3859,10921
1608708297,6804,1863,2716,3529,3859,10919
1608708318,6802,1864,2716,3529,3858,10917
1608708338,6801,1865,2716,3529,3857,10916
1608708359,6800,1864,2716,3528,3856,10914
1608708380,6800,1862,2716,3527,3856,10914
1608708400,6802,1863,2715,3527,3856,10912
1608708421,6802,1863,2715,3527,3856,10912
1608708442,6800,1862,2715,3526,3855,10909
1608708463,6801,1861,2714,3525,3854,10906
1608708483,6799,1862,2714,3525,3853,10904
1608708504,6801,1861,2713,3524,3853,10904
1608708525,6800,1862,2713,3524,3852,10902
1608708545,6800,1860,2713,3523,3852,10900
1608708566,6801,1861,2712,3523,3851,10900
1608708587,6801,1859,2712,3522,3851,10898
1608708607,6799,1860,2712,3522,3850,10897
1608708628,6800,1860,2711,3521,3849,10895
1608708649,6798,1859,2711,3520,3848,10892
1608708670,6800,1859,2710,3520,3848,10891
1608708690,6799,1858,2710,3519,3847,10889
1608708711,6798,1857,2710,3518,3846,10887
1608708732,6798,1859,2709,3518,3845,10885
1608708752,6798,1857,2709,3517,3845,10883
1608708773,6798,1857,2709,3517,3845,10882
1608708794,6799,1858,2708,3517,3844,10881
1608708814,6797,1857,2708,3516,3843,10880
1608708835,6797,1857,2708,3516,3843,10879
1608708856,6798,1857,2707,3515,3842,10876
1608708877,6797,1857,2707,3515,3841,10875
1608708897,6797,1856,2707,3514,3841,10873
1608708918,6797,1857,2706,3514,3840,10872
1608708939,6797,1855,2706,3513,3840,10871
1608708959,6797,1855,2706,3513,3840,10869
1608708980,6796,1855,2705,3512,3838,10866
1608709001,6796,1854,2705,3511,3838,10864
1608709022,6796,1854,2705,3511,3838,10864
1608709042,6797,1853,2704,3510,3837,10862
1608709063,6797,1853,2704,3510,3837,10861
1608709084,6796,1853,2704,3509,3836,10859
1608709104,6796,1853,2704,3509,3836,10859
1608709125,6796,1852,2703,3508,3835,10857
1608709146,6795,1853,2703,3508,3834,10855
1608709166,6797,1853,2702,3508,3834,10853
1608709187,6795,1852,2702,3507,3833,10851
1608709208,6796,1852,2701,3506,3832,10849
1608709229,6796,1852,2701,3506,3832,10848
1608709249,6794,1851,2701,3505,3831,10847
1608709270,6795,1852,2700,3505,3830,10845
1608709291,6795,1850,2700,3504,3830,10845
1608709311,6795,1849,2700,3503,3830,10842
1608709332,6795,1849,2700,3503,3830,10842
1608709353,6794,1851,2699,3503,3828,10839
1608709373,6794,1849,2699,3502,3828,10837
1608709394,6795,1848,2698,3501,3827,10835
1608709415,6795,1848,2698,3501,3827,10835
1608709436,6793,1849,2698,3501,3826,10833
1608709456,6792,1848,2698,3500,3825,10832
1608709477,6793,1848,2697,3499,3824,10829
1608709498,6793,1848,2697,3499,3824,10827
1608709518,6795,1847,2696,3498,3824,10826
1608709539,6793,1847,2696,3498,3823,10824
1608709560,6793,1847,2696,3498,3823,10823
1608709581,6794,1847,2695,3497,3822,10821
1608709601,6792,1846,2695,3496,3821,10818
1608709622,6794,1846,2694,3496,3821,10817
1608709643,6793,1847,2694,3496,3820,10817
1608709663,6793,1845,2694,3495,3820,10814
1608709684,6790,1845,2694,3494,3818,10813
1608709705,6792,1846,2693,3494,3818,10811
1608709725,6791,1845,2693,3493,3817,10810
1608709746,6791,1844,2692,3492,3816,10807
1608709767,6791,1844,2692,3492,3816,10806
1608709788,6792,1844,2691,3491,3815,10803
1608709808,6792,1844,2691,3491,3815,10802
1608709829,6789,1844,2691,3490,3813,10798
1608709850,6790,1843,2691,3490,3814,10800
1608709870,6790,1843,2691,3490,3814,10799
1608709891,6791,1842,2690,3489,3813,10798
1608709912,6790,1843,2690,3489,3812,10796
1608709932,6790,1841,2690,3488,3812,10795
1608709953,6790,1841,2689,3487,3811,10793
1608709974,6790,1841,2689,3487,3811,10792
1608709995,6790,1841,2689,3487,3811,10791
1608710015,6789,1841,2688,3486,3809,10787
1608710036,6789,1841,2688,3486,3809,10785
1608710057,6790,1841,2687,3485,3808,10784
1608710077,6790,1841,2687,3485,3808,10783
1608710098,6791,1840,2686,3484,3807,10780
1608710119,6789,1839,2686,3483,3806,10778
1608710140,6788,1840,2686,3483,3805,10778
1608710160,6788,1840,2686,3483,3805,10777
1608710181,6790,1839,2685,3482,3805,10775
1608710202,6788,1838,2685,3481,3804,10772
1608710222,6789,1839,2684,3481,3803,10771
1608710243,6788,1838,2684,3480,3802,10769
1608710264,6790,1837,2683,3479,3802,10767
1608710284,6788,1838,2683,3479,3801,10765
1608710305,6787,1837,2683,3478,3800,10763
1608710326,6789,1837,2682,3478,3800,10762
1608710347,6787,1836,2682,3477,3799,10761
1608710367,6789,1835,2682,3477,3800,10760
1608710388,6786,1835,2682,3476,3798,10758
1608710409,6786,1836,2681,3476,3797,10756
1608710429,6786,1835,2681,3475,3797,10755
1608710450,6787,1834,2680,3474,3796,10752
1608710471,6787,1834,2680,3474,3796,10751
1608710491,6788,1835,2679,3474,3795,10750
1608710512,6788,1834,2679,3473,3795,10748
1608710533,6786,1833,2679,3472,3794,10747
1608710554,6786,1833,2679,3472,3794,10746
1608710574,6785,1834,2679,3472,3793,10745
1608710595,6787,1832,2678,3471,3793,10743
1608710616,6784,1832,2678,3470,3791,10741
1608710636,6784,1832,2678,3470,3791,10739
1608710657,6785,1832,2677,3469,3790,10737
1608710678,6787,1832,2676,3469,3790,10736
1608710699,6785,1833,2676,3469,3789,10735
1608710719,6785,1831,2676,3468,3789,10734
1608710740,6784,1832,2676,3468,3788,10731
1608710761,6786,1831,2675,3467,3788,10730
1608710781,6784,1832,2675,3467,3787,10729
1608710802,6785,1831,2674,3466,3786,10727
1608710823,6785,1831,2674,3466,3786,10727
1608710843,6783,1830,2674,3465,3785,10723
1608710864,6786,1830,2673,3465,3785,10722
1608710885,6784,1830,2673,3464,3784,10720
1608710906,6784,1830,2673,3464,3784,10718
1608710926,6784,1830,2673,3464,3784,10719
1608710947,6783,1829,2673,3463,3783,10717
1608710968,6783,1828,2672,3462,3782,10716
1608710988,6782,1829,2672,3462,3781,10713
1608711009,6782,1828,2671,3461,3780,10711
1608711030,6782,1827,2671,3460,3780,10710
1608711050,6783,1828,2670,3460,3779,10707
1608711071,6783,1826,2670,3459,3779,10707
1608711092,6782,1827,2670,3459,3778,10705
1608711113,6782,1827,2669,3458,3777,10703
1608711133,6781,1826,2669,3457,3776,10700
1608711154,6781,1827,2669,3458,3776,10700
1608711175,6783,1826,2668,3457,3776,10698
1608711195,6783,1826,2667,3456,3775,10696
1608711216,6782,1825,2667,3455,3774,10695
1608711237,6782,1825,2667,3455,3774,10694
1608711258,6781,1824,2667,3454,3773,10692
1608711278,6783,1824,2666,3454,3773,10691
1608711299,6781,1823,2666,3453,3772,10688
1608711320,6781,1823,2666,3453,3772,10687
1608711340,6782,1823,2665,3452,3771,10685
1608711361,6782,1823,2665,3452,3771,10684
1608711382,6782,1822,2664,3451,3770,10682
1608711402,6781,1823,2664,3451,3769,10679
1608711423,6783,1822,2663,3450,3769,10678
1608711444,6781,1822,2663,3450,3768,10677
1608711465,6781,1822,2663,3450,3768,10676
1608711485,6780,1822,2663,3449,3767,10674
1608711506,6781,1821,2662,3448,3766,10673
1608711527,6781,1821,2662,3448,3766,10673
1608711547,6781,1821,2662,3448,3766,10671
1608711568,6781,1821,2661,3447,3765,10669
1608711589,6780,1821,2661,3447,3764,10667
1608711609,6782,1820,2660,3446,3764,10666
1608711630,6780,1821,2660,3446,3763,10665
1608711651,6780,1819,2660,3445,3763,10662
1608711672,6780,1819,2660,3445,3763,10663
1608711692,6781,1819,2659,3444,3762,10661
1608711713,6780,1819,2659,3444,3761,10659
1608711734,6780,1818,2659,3443,3761,10656
1608711754,6780,1819,2659,3444,3761,10656
1608711775,6780,1818,2659,3443,3761,10656
1608711796,6779,1818,2658,3442,3759,10654
1608711817,6779,1818,2658,3442,3759,10653
1608711837,6779,1818,2657,3441,3758,10649
1608711858,6779,1818,2657,3441,3758,10650
1608711879,6781,1816,2656,3440,3758,10648
1608711899,6780,1817,2656,3440,3757,10646
1608711920,6780,1816,2655,3439,3756,10644
1608711941,6779,1816,2655,3438,3755,10643
1608711961,6779,1816,2655,3438,3755,10641
1608711982,6778,1815,2655,3437,3754,10639
1608712003,6778,1816,2654,3437,3753,10636
1608712024,6778,1814,2654,3436,3753,10635
1608712044,6780,1815,2653,3436,3753,10633
1608712065,6779,1814,2653,3435,3752,10631
1608712086,6779,1815,2652,3435,3751,10629
1608712106,6779,1813,2652,3434,3751,10628
1608712127,6778,1814,2652,3434,3750,10627
1608712148,6778,1814,2652,3434,3750,10626
1608712168,6779,1813,2651,3433,3749,10624
1608712189,6777,1813,2651,3432,3748,10622
1608712210,6779,1813,2650,3432,3748,10621
1608712231,6778,1812,2650,3431,3747,10619
1608712251,6778,1812,2649,3430,3746,10617
1608712272,6780,1811,2649,3430,3747,10617
1608712293,6778,1812,2649,3430,3746,10615
1608712313,6777,1811,2649,3429,3745,10613
1608712334,6779,1811,2648,3429,3745,10612
1608712355,6779,1811,2648,3429,3745,10611
1608712376,6777,1810,2648,3428,3744,10608
1608712396,6778,1810,2647,3427,3743,10606
1608712417,6777,1810,2647,3427,3742,10605
1608712438,6779,1809,2646,3426,3742,10602
1608712458,6777,1810,2646,3426,3741,10601
1608712479,6776,1809,2646,3425,3740,10599
1608712500,6778,1809,2645,3425,3740,10598
1608712520,6776,1809,2645,3424,3739,10597
1608712541,6777,1808,2644,3423,3738,10593
1608712562,6777,1808,2644,3423,3738,10592
1608712583,6776,1807,2644,3422,3737,10590
1608712603,6778,1806,2643,3421,3737,10589
1608712624,6776,1807,2643,3421,3736,10588
1608712645,6777,1806,2642,3420,3735,10584
1608712665,6775,1805,2642,3419,3734,10582
1608712686,6776,1806,2641,3419,3733,10580
1608712707,6776,1805,2641,3418,3733,10579
1608712727,6774,1804,2641,3417,3732,10577
1608712748,6774,1804,2641,3417,3732,10577
1608712769,6775,1803,2640,3416,3731,10574
1608712790,6774,1804,2640,3416,3730,10571
1608712810,6774,1804,2640,3416,3730,10571
1608712831,6774,1805,2639,3416,3729,10570
1608712852,6774,1804,2639,3415,3729,10569
1608712872,6775,1803,2638,3414,3728,10567
1608712893,6773,1804,2638,3414,3727,10565
1608712914,6773,1802,2638,3413,3727,10564
1608712935,6774,1803,2637,3413,3726,10562
1608712955,6774,1802,2637,3412,3726,10560
1608712976,6773,1802,2636,3411,3724,10557
1608712997,6772,1801,2636,3410,3723,10555
1608713017,6772,1801,2636,3410,3723,10554
1608713038,6774,1801,2635,3410,3723,10552
1608713059,6771,1801,2635,3409,3721,10550
1608713079,6773,1800,2634,3408,3721,10548
1608713100,6771,1801,2634,3408,3720,10545
1608713121,6771,1799,2634,3407,3720,10545
1608713142,6772,1800,2633,3407,3719,10544
1608713162,6772,1799,2633,3406,3719,10542
1608713183,6771,1799,2633,3406,3718,10540
1608713204,6773,1798,2632,3405,3718,10539
1608713224,6771,1799,2632,3405,3717,10538
1608713245,6772,1798,2631,3404,3716,10534
1608713266,6770,1797,2631,3403,3715,10532
1608713286,6772,1798,2630,3403,3715,10531
1608713307,6771,1797,2630,3402,3714,10530
1608713328,6773,1797,2629,3402,3714,10528
1608713349,6771,1796,2629,3401,3713,10526
1608713369,6770,1796,2629,3400,3712,10524
1608713390,6770,1796,2629,3400,3712,10523
1608713411,6771,1795,2628,3399,3711,10519
1608713431,6769,1796,2628,3399,3710,10519
1608713452,6771,1795,2627,3398,3710,10518
1608713473,6771,1793,2627,3397,3710,10517
1608713494,6770,1795,2626,3397,3708,10514
1608713514,6770,1793,2626,3396,3708,10513
1608713535,6769,1792,2626,3395,3707,10511
1608713556,6769,1793,2625,3395,3706,10510
1608713576,6769,1792,2625,3394,3706,10508
1608713597,6770,1793,2624,3394,3705,10506
1608713618,6769,1792,2624,3393,3704,10504
1608713638,6769,1792,2624,3393,3704,10502
1608713659,6767,1791,2624,3392,3703,10502
1608713680,6769,1791,2623,3392,3703,10499
1608713701,6768,1791,2623,3391,3702,10498
1608713721,6768,1792,2622,3391,3701,10496
1608713742,6768,1790,2622,3390,3701,10495
1608713763,6768,1790,2622,3390,3701,10495
1608713783,6767,1789,2622,3389,3700,10493
1608713804,6769,1790,2621,3389,3700,10492
1608713825,6769,1790,2621,3389,3700,10490
1608713845,6770,1789,2620,3388,3699,10488
1608713866,6768,1788,2620,3387,3698,10485
1608713887,6767,1789,2620,3387,3697,10484
1608713908,6769,1789,2619,3387,3697,10482
1608713928,6767,1788,2619,3386,3696,10479
1608713949,6767,1788,2619,3386,3696,10479
1608713970,6766,1788,2619,3385,3695,10478
1608713990,6766,1787,2618,3384,3694,10476
1608714011,6766,1787,2618,3384,3694,10474
1608714032,6767,1788,2617,3384,3693,10472
1608714053,6767,1787,2617,3383,3693,10470
1608714073,6768,1788,2616,3383,3692,10469
1608714094,6768,1786,2616,3382,3692,10468
1608714115,6766,1787,2616,3382,3691,10466
1608714135,6768,1786,2615,3381,3691,10465
1608714156,6767,1786,2615,3381,3690,10463
1608714177,6767,1784,2614,3379,3689,10460
1608714197,6766,1785,2614,3379,3688,10459
1608714218,6766,1785,2614,3379,3688,10457
1608714239,6766,1784,2613,3378,3687,10455
1608714260,6765,1785,2613,3378,3686,10453
1608714280,6765,1783,2613,3377,3686,10453
1608714301,6766,1785,2612,3377,3685,10450
1608714322,6766,1783,2612,3376,3685,10448
1608714342,6764,1784,2612,3376,3684,10447
1608714363,6765,1783,2611,3375,3683,10446
1608714384,6765,1782,2611,3374,3683,10443
1608714404,6763,1782,2611,3374,3682,10442
1608714425,6765,1781,2610,3373,3682,10439
1608714446,6764,1782,2610,3373,3681,10438
1608714467,6766,1782,2609,3373,3681,10436
1608714487,6767,1782,2608,3372,3680,10433
1608714508,6763,1780,2609,3371,3679,10433
1608714529,6764,1782,2608,3371,3678,10431
1608714549,6764,1781,2607,3370,3677,10428
1608714570,6764,1779,2607,3369,3677,10426
1608714591,6764,1779,2607,3369,3677,10427
1608714612,6765,1779,2606,3368,3676,10423
1608714632,6763,1780,2606,3368,3675,10423
1608714653,6765,1778,2605,3367,3675,10419
1608714674,6764,1779,2605,3367,3674,10419
1608714694,6765,1779,2604,3366,3673,10416
1608714715,6763,1778,2604,3365,3672,10414
1608714736,6765,1778,2603,3365,3672,10412
1608714756,6766,1778,2602,3364,3671,10409
1608714777,6766,1776,2602,3363,3671,10408
1608714798,6766,1777,2601,3363,3670,10405
1608714819,6764,1777,2602,3363,3670,10405
1608714839,6763,1777,2601,3362,3668,10402
1608714860,6766,1776,2600,3361,3668,10400
1608714881,6764,1775,2600,3360,3667,10398
1608714901,6765,1776,2599,3360,3666,10395
1608714922,6765,1776,2599,3360,3666,10396
1608714943,6765,1774,2599,3359,3666,10394
1608714963,6765,1774,2599,3359,3666,10393
1608714984,6764,1774,2598,3358,3664,10390
1608715005,6764,1773,2598,3357,3664,10389
1608715026,6766,1773,2597,3357,3664,10388
1608715046,6764,1774,2597,3357,3663,10388
1608715067,6764,1772,2597,3356,3663,10386
1608715088,6763,1773,2597,3356,3662,10384
1608715108,6761,1772,2597,3355,3661,10383
1608715129,6761,1772,2597,3355,3661,10382
1608715150,6761,1771,2597,3354,3661,10380
1608715171,6761,1771,2596,3353,3659,10377
1608715191,6761,1771,2596,3353,3659,10376
1608715212,6761,1772,2595,3353,3658,10374
1608715233,6761,1770,2595,3352,3658,10372
1608715253,6762,1770,2594,3351,3657,10370
1608715274,6760,1771,2594,3351,3656,10368
1608715295,6760,1771,2594,3351,3656,10368
1608715315,6761,1770,2593,3350,3655,10363
1608715336,6761,1770,2593,3350,3655,10364
1608715357,6762,1770,2592,3349,3654,10362
1608715378,6760,1769,2592,3348,3653,10358
1608715398,6759,1769,2592,3348,3652,10357
1608715419,6761,1768,2591,3347,3652,10356
1608715440,6759,1767,2591,3346,3651,10353
1608715460,6758,1768,2591,3346,3650,10352
1608715481,6760,1768,2590,3346,3650,10350
1608715502,6758,1768,2590,3345,3649,10348
1608715522,6760,1768,2589,3345,3649,10347
1608715543,6760,1768,2589,3345,3649,10346
1608715564,6759,1767,2589,3344,3648,10344
1608715585,6759,1765,2589,3343,3648,10345
1608715605,6760,1766,2588,3343,3647,10343
1608715626,6760,1766,2588,3343,3647,10342
1608715647,6758,1766,2588,3342,3646,10340
1608715667,6757,1766,2588,3342,3645,10338
1608715688,6759,1765,2587,3341,3645,10337
1608715709,6759,1765,2586,3340,3644,10334
1608715730,6758,1764,2586,3339,3643,10331
1608715750,6756,1764,2586,3339,3642,10330
1608715771,6758,1763,2585,3338,3642,10327
1608715792,6757,1764,2585,3338,3641,10326
1608715812,6757,1764,2585,3338,3641,10325
1608715833,6758,1763,2584,3337,3640,10324
1608715854,6756,1763,2584,3336,3639,10322
1608715874,6757,1764,2583,3336,3638,10319
1608715895,6757,1762,2583,3335,3638,10318
1608715916,6757,1762,2583,3335,3638,10317
1608715937,6755,1761,2583,3334,3637,10316
1608715957,6756,1762,2582,3334,3636,10313
1608715978,6756,1762,2582,3334,3636,10313
1608715999,6756,1762,2581,3333,3635,10310
1608716019,6756,1760,2581,3332,3635,10309
1608716040,6755,1761,2581,3332,3634,10307
1608716061,6757,1760,2580,3331,3634,10307
1608716081,6756,1760,2580,3331,3633,10305
1608716102,6754,1760,2580,3330,3632,10303
1608716123,6756,1758,2579,3329,3632,10301
1608716144,6755,1759,2579,3329,3631,10299
1608716164,6755,1759,2578,3328,3630,10296
1608716185,6754,1759,2578,3328,3629,10295
1608716206,6756,1758,2577,3327,3629,10293
1608716226,6754,1759,2577,3327,3628,10292
1608716247,6754,1759,2577,3327,3628,10291
1608716268,6753,1758,2577,3326,3627,10289
1608716289,6753,1757,2576,3325,3626,10286
1608716309,6752,1758,2576,3325,3625,10284
1608716330,6754,1757,2575,3324,3625,10283
1608716351,6753,1758,2575,3324,3624,10282
1608716371,6755,1756,2574,3323,3624,10279
1608716392,6753,1757,2574,3323,3623,10279
1608716413,6752,1756,2574,3322,3622,10276
1608716433,6754,1757,2573,3322,3622,10275
1608716454,6754,1757,2573,3322,3622,10274
1608716475,6752,1756,2573,3321,3621,10272
1608716496,6753,1755,2572,3320,3620,10269
1608716516,6751,1756,2572,3320,3619,10268
1608716537,6754,1755,2571,3319,3619,10266
1608716558,6752,1755,2571,3319,3618,10265
1608716578,6752,1754,2571,3318,3618,10264
1608716599,6751,1755,2571,3318,3617,10262
1608716620,6753,1753,2570,3317,3617,10261
1608716640,6753,1753,2570,3317,3617,10261
1608716661,6752,1753,2569,3316,3615,10257
1608716682,6752,1753,2569,3316,3615,10256
1608716703,6752,1753,2569,3316,3615,10255
1608716723,6752,1753,2569,3316,3615,10255
1608716744,6752,1753,2568,3315,3614,10253
1608716765,6751,1752,2568,3314,3613,10251
1608716785,6749,1751,2568,3313,3612,10249
1608716806,6750,1752,2567,3313,3611,10248
1608716827,6752,1750,2567,3312,3612,10248
1608716848,6749,1751,2566,3311,3609,10242
1608716868,6748,1750,2566,3310,3608,10240
1608716889,6748,1750,2565,3309,3607,10237
