Time,ColorTemp, Lux, R, G, B, C
1608297350,6275,1457,2520,2940,3231,9342
1608297371,6275,1457,2520,2940,3231,9341
1608297391,6275,1457,2520,2940,3231,9343
1608297412,6275,1457,2520,2940,3231,9341
1608297433,6275,1457,2520,2940,3231,9342
1608297453,6275,1457,2520,2940,3231,9342
1608297474,6275,1457,2520,2940,3231,9342
1608297495,6275,1457,2520,2940,3231,9342
1608297516,6275,1457,2520,2940,3231,9341
1608297536,6275,1457,2520,2940,3231,9342
1608297557,6275,1457,2520,2940,3231,9341
1608297578,6275,1457,2520,2940,3231,9342
1608297598,6275,1457,2520,2940,3231,9341
1608297619,6275,1455,2520,2939,3231,9340
1608297640,6275,1457,2520,2940,3231,9341
1608297661,6274,1456,2520,2939,3230,9341
1608297681,6275,1457,2520,2940,3231,9341
1608297702,6275,1457,2520,2940,3231,9340
1608297723,6274,1456,2520,2939,3230,9341
1608297743,6274,1456,2520,2939,3230,9340
1608297764,6274,1458,2520,2940,3230,9340
1608297785,6276,1456,2519,2939,3230,9340
1608297805,6274,1458,2520,2940,3230,9341
1608297826,6276,1456,2519,2939,3230,9339
1608297847,6276,1456,2519,2939,3230,9340
1608297868,6276,1458,2519,2940,3230,9340
1608297888,6275,1457,2520,2940,3231,9340
1608297909,6276,1456,2519,2939,3230,9339
1608297930,6276,1456,2519,2939,3230,9340
1608297950,6276,1458,2519,2940,3230,9340
1608297971,6276,1456,2519,2939,3230,9340
1608297992,6276,1456,2519,2939,3230,9339
1608298012,6276,1458,2519,2940,3230,9340
1608298033,6276,1456,2519,2939,3230,9340
1608298054,6276,1456,2519,2939,3230,9339
1608298075,6276,1458,2519,2940,3230,9340
1608298095,6276,1456,2519,2939,3230,9339
1608298116,6276,1456,2519,2939,3230,9338
1608298137,6276,1456,2519,2939,3230,9338
1608298157,6276,1456,2519,2939,3230,9339
1608298178,6276,1456,2519,2939,3230,9339
1608298199,6276,1456,2519,2939,3230,9339
1608298220,6276,1456,2519,2939,3230,9339
1608298240,6276,1456,2519,2939,3230,9339
1608298261,6274,1457,2519,2939,3229,9338
1608298282,6276,1456,2519,2939,3230,9339
1608298302,6276,1458,2519,2940,3230,9339
1608298323,6276,1456,2519,2939,3230,9339
1608298344,6276,1458,2519,2940,3230,9339
1608298364,6274,1457,2519,2939,3229,9338
1608298385,6274,1457,2519,2939,3229,9338
1608298406,6274,1457,2519,2939,3229,9338
1608298427,6274,1457,2519,2939,3229,9338
1608298447,6274,1457,2519,2939,3229,9338
1608298468,6274,1457,2519,2939,3229,9338
1608298489,6276,1457,2518,2939,3229,9338
1608298509,6274,1457,2519,2939,3229,9337
1608298530,6276,1457,2518,2939,3229,9336
1608298551,6276,1457,2518,2939,3229,9336
1608298571,6276,1457,2518,2939,3229,9337
1608298592,6276,1457,2518,2939,3229,9336
1608298613,6276,1457,2518,2939,3229,9336
1608298634,6276,1457,2518,2939,3229,9336
1608298654,6276,1457,2518,2939,3229,9337
1608298675,6276,1457,2518,2939,3229,9336
1608298696,6276,1457,2518,2939,3229,9336
1608298716,6276,1457,2518,2939,3229,9336
1608298737,6276,1457,2518,2939,3229,9336
1608298758,6275,1457,2518,2938,3228,9335
1608298779,6275,1458,2518,2939,3228,9336
1608298799,6275,1458,2518,2939,3228,9335
1608298820,6275,1458,2518,2939,3228,9336
1608298841,6276,1457,2518,2939,3229,9336
1608298861,6275,1458,2518,2939,3228,9335
1608298882,6275,1458,2518,2939,3228,9336
1608298903,6275,1458,2518,2939,3228,9335
1608298923,6275,1458,2518,2939,3228,9335
1608298944,6275,1458,2518,2939,3228,9336
1608298965,6275,1458,2518,2939,3228,9335
1608298986,6276,1457,2518,2939,3229,9336
1608299006,6275,1458,2518,2939,3228,9335
1608299027,6275,1458,2518,2939,3228,9335
1608299048,6277,1457,2517,2938,3228,9334
1608299068,6275,1457,2518,2938,3228,9334
1608299089,6275,1458,2518,2939,3228,9335
1608299110,6275,1458,2518,2939,3228,9334
1608299130,6275,1458,2518,2939,3228,9335
1608299151,6275,1457,2518,2938,3228,9334
1608299172,6277,1457,2517,2938,3228,9335
1608299193,6275,1458,2517,2938,3227,9333
1608299213,6275,1458,2518,2939,3228,9335
1608299234,6277,1457,2517,2938,3228,9334
1608299255,6277,1457,2517,2938,3228,9334
1608299275,6275,1458,2517,2938,3227,9333
1608299296,6275,1458,2517,2938,3227,9333
1608299317,6275,1458,2517,2938,3227,9332
1608299338,6275,1458,2517,2938,3227,9334
1608299358,6275,1458,2517,2938,3227,9333
1608299379,6275,1458,2517,2938,3227,9332
1608299400,6275,1458,2517,2938,3227,9332
1608299420,6275,1458,2517,2938,3227,9332
1608299441,6275,1458,2517,2938,3227,9332
1608299462,6275,1458,2517,2938,3227,9332
1608299482,6275,1458,2517,2938,3227,9331
1608299503,6275,1458,2517,2938,3227,9332
1608299524,6275,1458,2517,2938,3227,9332
1608299545,6277,1458,2516,2938,3227,9331
1608299565,6275,1458,2517,2938,3227,9331
1608299586,6277,1458,2516,2938,3227,9332
1608299607,6275,1458,2517,2938,3227,9332
1608299627,6275,1458,2517,2938,3227,9332
1608299648,6277,1458,2516,2938,3227,9331
1608299669,6277,1458,2516,2938,3227,9331
1608299689,6277,1458,2516,2938,3227,9332
1608299710,6277,1458,2516,2938,3227,9332
1608299731,6277,1458,2516,2938,3227,9331
1608299752,6276,1459,2516,2938,3226,9330
1608299772,6276,1459,2516,2938,3226,9330
1608299793,6277,1458,2516,2938,3227,9331
1608299814,6276,1457,2516,2937,3226,9330
1608299834,6276,1457,2516,2937,3226,9330
1608299855,6276,1459,2516,2938,3226,9331
1608299876,6276,1457,2516,2937,3226,9330
1608299896,6276,1457,2516,2937,3226,9330
1608299917,6276,1457,2516,2937,3226,9330
1608299938,6276,1457,2516,2937,3226,9330
1608299959,6276,1459,2516,2938,3226,9330
1608299979,6276,1457,2516,2937,3226,9329
1608300000,6276,1457,2516,2937,3226,9329
1608300021,6276,1457,2516,2937,3226,9330
1608300041,6276,1457,2516,2937,3226,9329
1608300062,6274,1458,2516,2937,3225,9328
1608300083,6276,1457,2516,2937,3226,9328
1608300104,6274,1458,2516,2937,3225,9329
1608300124,6276,1458,2515,2937,3225,9329
1608300145,6274,1458,2516,2937,3225,9328
1608300166,6274,1458,2516,2937,3225,9329
1608300186,6276,1458,2515,2937,3225,9328
1608300207,6278,1458,2515,2937,3226,9329
1608300228,6274,1458,2516,2937,3225,9329
1608300248,6276,1458,2515,2937,3225,9328
1608300269,6276,1458,2515,2937,3225,9328
1608300290,6276,1458,2515,2937,3225,9328
1608300311,6276,1458,2515,2937,3225,9328
1608300331,6276,1458,2515,2937,3225,9327
1608300352,6276,1458,2515,2937,3225,9327
1608300373,6276,1457,2515,2936,3225,9327
1608300393,6276,1458,2515,2937,3225,9327
1608300414,6276,1457,2515,2936,3225,9326
1608300435,6276,1458,2515,2937,3225,9327
1608300455,6276,1458,2515,2937,3225,9327
1608300476,6276,1458,2515,2937,3225,9327
1608300497,6276,1458,2515,2937,3225,9327
1608300518,6276,1457,2515,2936,3225,9326
1608300538,6276,1457,2515,2936,3225,9326
1608300559,6276,1458,2515,2937,3225,9327
1608300580,6276,1458,2515,2937,3225,9327
1608300600,6277,1458,2514,2936,3224,9326
1608300621,6276,1457,2515,2936,3225,9326
1608300642,6276,1458,2515,2937,3225,9326
1608300663,6276,1457,2515,2936,3225,9326
1608300683,6276,1458,2515,2937,3225,9327
1608300704,6276,1458,2515,2937,3225,9327
1608300725,6275,1457,2515,2936,3224,9326
1608300745,6276,1458,2515,2937,3225,9326
1608300766,6276,1458,2515,2937,3225,9326
1608300787,6276,1458,2515,2937,3225,9326
1608300807,6275,1457,2515,2936,3224,9325
1608300828,6275,1459,2515,2937,3224,9326
1608300849,6277,1458,2514,2936,3224,9325
1608300870,6277,1458,2514,2936,3224,9325
1608300890,6275,1457,2515,2936,3224,9326
1608300911,6277,1458,2514,2936,3224,9325
1608300932,6275,1457,2515,2936,3224,9325
1608300952,6277,1458,2514,2936,3224,9325
1608300973,6275,1457,2515,2936,3224,9325
1608300994,6277,1458,2514,2936,3224,9324
1608301014,6277,1458,2514,2936,3224,9325
1608301035,6277,1458,2514,2936,3224,9325
1608301056,6277,1458,2514,2936,3224,9324
1608301077,6277,1458,2514,2936,3224,9324
1608301097,6277,1458,2514,2936,3224,9324
1608301118,6277,1459,2514,2937,3224,9325
1608301139,6277,1459,2514,2937,3224,9325
1608301159,6277,1458,2514,2936,3224,9325
1608301180,6277,1458,2514,2936,3224,9324
1608301201,6277,1459,2514,2937,3224,9325
1608301222,6277,1459,2514,2937,3224,9325
1608301242,6277,1458,2514,2936,3224,9324
1608301263,6277,1458,2514,2936,3224,9324
1608301284,6277,1458,2514,2936,3224,9324
1608301304,6277,1458,2514,2936,3224,9324
1608301325,6275,1458,2514,2936,3223,9324
1608301346,6277,1458,2514,2936,3224,9324
1608301366,6277,1458,2514,2936,3224,9324
1608301387,6277,1458,2514,2936,3224,9324
1608301408,6277,1458,2514,2936,3224,9324
1608301429,6275,1458,2514,2936,3223,9324
1608301449,6277,1458,2514,2936,3224,9324
1608301470,6277,1459,2513,2936,3223,9323
1608301491,6275,1458,2514,2936,3223,9323
1608301511,6277,1459,2513,2936,3223,9322
1608301532,6277,1459,2513,2936,3223,9322
1608301553,6275,1458,2514,2936,3223,9323
1608301573,6275,1458,2514,2936,3223,9323
1608301594,6277,1459,2513,2936,3223,9322
1608301615,6277,1459,2513,2936,3223,9322
1608301636,6277,1459,2513,2936,3223,9322
1608301656,6277,1459,2513,2936,3223,9323
1608301677,6275,1458,2514,2936,3223,9322
1608301698,6277,1459,2513,2936,3223,9322
1608301718,6277,1459,2513,2936,3223,9322
1608301739,6277,1459,2513,2936,3223,9322
1608301760,6277,1459,2513,2936,3223,9322
1608301781,6277,1459,2513,2936,3223,9321
1608301801,6277,1459,2513,2936,3223,9322
1608301822,6277,1459,2513,2936,3223,9321
1608301843,6275,1460,2513,2936,3222,9321
1608301863,6275,1458,2513,2935,3222,9320
1608301884,6277,1459,2513,2936,3223,9321
1608301905,6277,1459,2513,2936,3223,9321
1608301925,6275,1460,2513,2936,3222,9321
1608301946,6275,1460,2513,2936,3222,9322
1608301967,6275,1458,2513,2935,3222,9320
1608301988,6275,1460,2513,2936,3222,9321
1608302008,6275,1458,2513,2935,3222,9321
1608302029,6275,1458,2513,2935,3222,9321
1608302050,6275,1460,2513,2936,3222,9321
1608302070,6275,1458,2513,2935,3222,9320
1608302091,6275,1460,2513,2936,3222,9321
1608302112,6277,1459,2513,2936,3223,9321
1608302132,6275,1460,2513,2936,3222,9320
1608302153,6275,1460,2513,2936,3222,9321
1608302174,6275,1460,2513,2936,3222,9321
1608302195,6277,1458,2512,2935,3222,9320
1608302215,6275,1460,2513,2936,3222,9320
1608302236,6275,1460,2513,2936,3222,9321
1608302257,6277,1460,2512,2936,3222,9320
1608302277,6277,1460,2512,2936,3222,9320
1608302298,6277,1458,2512,2935,3222,9320
1608302319,6277,1460,2512,2936,3222,9320
1608302340,6277,1458,2512,2935,3222,9320
1608302360,6277,1458,2512,2935,3222,9319
1608302381,6277,1458,2512,2935,3222,9319
1608302402,6277,1458,2512,2935,3222,9320
1608302422,6277,1458,2512,2935,3222,9320
1608302443,6277,1460,2512,2936,3222,9320
1608302464,6277,1458,2512,2935,3222,9320
1608302484,6277,1458,2512,2935,3222,9319
1608302505,6277,1458,2512,2935,3222,9320
1608302526,6277,1458,2512,2935,3222,9319
1608302547,6276,1459,2512,2935,3221,9318
1608302567,6277,1458,2512,2935,3222,9319
1608302588,6277,1458,2512,2935,3222,9319
1608302609,6277,1458,2512,2935,3222,9319
1608302629,6277,1458,2512,2935,3222,9319
1608302650,6276,1459,2512,2935,3221,9318
1608302671,6277,1458,2512,2935,3222,9319
1608302691,6276,1459,2512,2935,3221,9319
1608302712,6276,1459,2512,2935,3221,9318
1608302733,6276,1459,2512,2935,3221,9318
1608302754,6276,1459,2512,2935,3221,9318
1608302774,6276,1459,2512,2935,3221,9318
1608302795,6276,1459,2512,2935,3221,9317
1608302816,6276,1459,2512,2935,3221,9318
1608302836,6276,1459,2512,2935,3221,9318
1608302857,6276,1459,2512,2935,3221,9318
1608302878,6276,1459,2512,2935,3221,9318
1608302899,6276,1459,2512,2935,3221,9317
1608302919,6278,1459,2511,2935,3221,9317
1608302940,6278,1459,2511,2935,3221,9317
1608302961,6278,1459,2511,2935,3221,9317
1608302981,6278,1459,2511,2935,3221,9317
1608303002,6278,1459,2511,2935,3221,9317
1608303023,6278,1459,2511,2935,3221,9317
1608303043,6278,1459,2511,2935,3221,9317
1608303064,6276,1460,2511,2935,3220,9316
1608303085,6278,1459,2511,2935,3221,9317
1608303106,6276,1460,2511,2935,3220,9317
1608303126,6278,1459,2511,2935,3221,9318
1608303147,6278,1459,2511,2935,3221,9317
1608303168,6278,1459,2511,2935,3221,9317
1608303188,6276,1460,2511,2935,3220,9316
1608303209,6276,1460,2511,2935,3220,9316
1608303230,6276,1458,2511,2934,3220,9315
1608303250,6276,1460,2511,2935,3220,9317
1608303271,6276,1460,2511,2935,3220,9316
1608303292,6276,1460,2511,2935,3220,9316
1608303313,6276,1458,2511,2934,3220,9316
1608303333,6276,1460,2511,2935,3220,9316
1608303354,6276,1460,2511,2935,3220,9315
1608303375,6276,1458,2511,2934,3220,9315
1608303395,6276,1460,2511,2935,3220,9316
1608303416,6276,1458,2511,2934,3220,9315
1608303437,6276,1458,2511,2934,3220,9315
1608303458,6276,1458,2511,2934,3220,9315
1608303478,6276,1458,2511,2934,3220,9315
1608303499,6276,1458,2511,2934,3220,9315
1608303520,6278,1459,2510,2934,3220,9314
1608303540,6276,1458,2511,2934,3220,9315
1608303561,6276,1458,2511,2934,3220,9315
1608303582,6276,1458,2511,2934,3220,9315
1608303602,6278,1459,2510,2934,3220,9315
1608303623,6277,1460,2510,2934,3219,9314
1608303644,6277,1460,2510,2934,3219,9314
1608303665,6276,1458,2511,2934,3220,9314
1608303685,6276,1458,2511,2934,3220,9315
1608303706,6276,1458,2511,2934,3220,9315
1608303727,6277,1460,2510,2934,3219,9314
1608303747,6276,1460,2511,2935,3220,9315
1608303768,6277,1460,2510,2934,3219,9314
1608303789,6277,1460,2510,2934,3219,9314
1608303809,6277,1460,2510,2934,3219,9314
1608303830,6277,1460,2510,2934,3219,9314
1608303851,6277,1460,2510,2934,3219,9314
1608303872,6277,1460,2510,2934,3219,9313
1608303892,6277,1460,2510,2934,3219,9313
1608303913,6277,1460,2510,2934,3219,9313
1608303934,6277,1460,2510,2934,3219,9313
1608303954,6277,1460,2510,2934,3219,9313
1608303975,6277,1460,2510,2934,3219,9313
1608303996,6277,1460,2510,2934,3219,9314
1608304017,6277,1460,2510,2934,3219,9314
1608304037,6277,1460,2510,2934,3219,9314
1608304058,6277,1460,2510,2934,3219,9313
1608304079,6277,1460,2510,2934,3219,9313
1608304099,6277,1460,2510,2934,3219,9313
1608304120,6277,1460,2510,2934,3219,9312
1608304141,6279,1460,2509,2934,3219,9312
1608304161,6277,1460,2510,2934,3219,9313
1608304182,6277,1460,2510,2934,3219,9313
1608304203,6277,1460,2510,2934,3219,9312
1608304224,6277,1460,2510,2934,3219,9313
1608304244,6277,1460,2510,2934,3219,9312
1608304265,6277,1460,2510,2934,3219,9313
1608304286,6277,1460,2510,2934,3219,9313
1608304306,6277,1460,2510,2934,3219,9312
1608304327,6277,1460,2510,2934,3219,9312
1608304348,6277,1460,2510,2934,3219,9312
1608304368,6277,1461,2509,2934,3218,9311
1608304389,6277,1461,2509,2934,3218,9311
1608304410,6277,1461,2509,2934,3218,9312
1608304431,6277,1461,2509,2934,3218,9312
1608304451,6275,1460,2510,2934,3218,9312
1608304472,6277,1460,2510,2934,3219,9312
1608304493,6277,1461,2509,2934,3218,9311
1608304513,6277,1461,2509,2934,3218,9311
1608304534,6277,1459,2509,2933,3218,9311
1608304555,6277,1461,2509,2934,3218,9311
1608304576,6277,1459,2509,2933,3218,9310
1608304596,6277,1461,2509,2934,3218,9311
1608304617,6277,1459,2509,2933,3218,9311
1608304638,6277,1461,2509,2934,3218,9311
1608304658,6277,1461,2509,2934,3218,9310
1608304679,6277,1459,2509,2933,3218,9310
1608304700,6277,1459,2509,2933,3218,9311
1608304720,6277,1459,2509,2933,3218,9311
1608304741,6277,1461,2509,2934,3218,9311
1608304762,6277,1461,2509,2934,3218,9311
1608304783,6277,1461,2509,2934,3218,9311
1608304803,6277,1461,2509,2934,3218,9311
1608304824,6277,1461,2509,2934,3218,9311
1608304845,6277,1459,2509,2933,3218,9310
1608304865,6276,1460,2509,2933,3217,9310
1608304886,6277,1459,2509,2933,3218,9310
1608304907,6277,1461,2509,2934,3218,9311
1608304927,6277,1459,2509,2933,3218,9310
1608304948,6276,1460,2509,2933,3217,9310
1608304969,6276,1460,2509,2933,3217,9309
1608304990,6277,1461,2509,2934,3218,9310
1608305010,6277,1459,2509,2933,3218,9310
1608305031,6276,1460,2509,2933,3217,9309
1608305052,6276,1460,2509,2933,3217,9309
1608305072,6276,1460,2509,2933,3217,9309
1608305093,6276,1460,2509,2933,3217,9310
1608305114,6278,1460,2508,2933,3217,9309
1608305135,6278,1460,2508,2933,3217,9308
1608305155,6278,1460,2508,2933,3217,9309
1608305176,6278,1460,2508,2933,3217,9309
1608305197,6278,1460,2508,2933,3217,9309
1608305217,6278,1460,2508,2933,3217,9308
1608305238,6278,1460,2508,2933,3217,9308
1608305259,6278,1460,2508,2933,3217,9308
1608305279,6278,1460,2508,2933,3217,9309
1608305300,6278,1460,2508,2933,3217,9309
1608305321,6278,1460,2508,2933,3217,9308
1608305342,6276,1460,2509,2933,3217,9309
1608305362,6278,1460,2508,2933,3217,9309
1608305383,6278,1460,2508,2933,3217,9308
1608305404,6278,1460,2508,2933,3217,9308
1608305424,6278,1460,2508,2933,3217,9309
1608305445,6278,1460,2508,2933,3217,9308
1608305466,6276,1461,2508,2933,3216,9307
1608305486,6276,1461,2508,2933,3216,9307
1608305507,6278,1460,2508,2933,3217,9308
1608305528,6276,1461,2508,2933,3216,9307
1608305549,6276,1461,2508,2933,3216,9307
1608305569,6276,1461,2508,2933,3216,9307
1608305590,6278,1461,2507,2933,3216,9306
1608305611,6276,1461,2508,2933,3216,9307
1608305631,6278,1460,2507,2932,3216,9305
1608305652,6278,1460,2507,2932,3216,9306
1608305673,6278,1460,2507,2932,3216,9305
1608305694,6278,1460,2507,2932,3216,9305
1608305714,6276,1461,2508,2933,3216,9307
1608305735,6276,1459,2508,2932,3216,9306
1608305756,6278,1460,2507,2932,3216,9305
1608305776,6278,1460,2507,2932,3216,9305
1608305797,6278,1461,2507,2933,3216,9306
1608305818,6278,1461,2507,2933,3216,9306
1608305838,6278,1460,2507,2932,3216,9305
1608305859,6278,1461,2507,2933,3216,9305
1608305880,6278,1461,2507,2933,3216,9305
1608305901,6278,1460,2507,2932,3216,9305
1608305921,6278,1460,2507,2932,3216,9305
1608305942,6278,1460,2507,2932,3216,9305
1608305963,6276,1460,2507,2932,3215,9304
1608305983,6278,1460,2507,2932,3216,9304
1608306004,6276,1460,2507,2932,3215,9303
1608306025,6276,1460,2507,2932,3215,9304
1608306045,6276,1460,2507,2932,3215,9305
1608306066,6276,1460,2507,2932,3215,9303
1608306087,6276,1460,2507,2932,3215,9304
1608306108,6276,1460,2507,2932,3215,9304
1608306128,6276,1460,2507,2932,3215,9305
1608306149,6276,1460,2507,2932,3215,9304
1608306170,6276,1460,2507,2932,3215,9304
1608306190,6276,1460,2507,2932,3215,9304
1608306211,6276,1460,2507,2932,3215,9304
1608306232,6276,1460,2507,2932,3215,9303
1608306253,6276,1460,2507,2932,3215,9304
1608306273,6276,1460,2507,2932,3215,9304
1608306294,6278,1461,2506,2932,3215,9303
1608306315,6276,1460,2507,2932,3215,9303
1608306335,6276,1460,2507,2932,3215,9304
1608306356,6276,1460,2507,2932,3215,9304
1608306377,6276,1460,2507,2932,3215,9303
1608306397,6276,1460,2507,2932,3215,9303
1608306418,6276,1460,2507,2932,3215,9303
1608306439,6276,1460,2507,2932,3215,9303
1608306460,6278,1461,2506,2932,3215,9303
1608306480,6278,1461,2506,2932,3215,9303
1608306501,6278,1461,2506,2932,3215,9303
1608306522,6278,1461,2506,2932,3215,9303
1608306542,6278,1461,2506,2932,3215,9303
1608306563,6278,1461,2506,2932,3215,9303
1608306584,6278,1461,2506,2932,3215,9303
1608306604,6277,1461,2506,2932,3214,9302
1608306625,6278,1461,2506,2932,3215,9303
1608306646,6278,1461,2506,2932,3215,9303
1608306667,6277,1461,2506,2932,3214,9302
1608306687,6277,1461,2506,2932,3214,9303
1608306708,6277,1461,2506,2932,3214,9302
1608306729,6278,1461,2506,2932,3215,9303
1608306749,6277,1461,2506,2932,3214,9303
1608306770,6277,1461,2506,2932,3214,9302
1608306791,6277,1461,2506,2932,3214,9302
1608306812,6277,1461,2506,2932,3214,9301
1608306832,6277,1461,2506,2932,3214,9302
1608306853,6277,1461,2506,2932,3214,9301
1608306874,6277,1461,2506,2932,3214,9302
1608306894,6278,1461,2506,2932,3215,9303
1608306915,6277,1461,2506,2932,3214,9302
1608306936,6277,1461,2506,2932,3214,9301
1608306956,6277,1461,2506,2932,3214,9301
1608306977,6277,1461,2506,2932,3214,9301
1608306998,6277,1461,2506,2932,3214,9301
1608307019,6277,1461,2506,2932,3214,9301
1608307039,6277,1461,2506,2932,3214,9301
1608307060,6277,1461,2506,2932,3214,9301
1608307081,6277,1461,2506,2932,3214,9301
1608307101,6277,1461,2506,2932,3214,9301
1608307122,6277,1461,2505,2931,3213,9300
1608307143,6279,1460,2505,2931,3214,9300
1608307163,6277,1461,2506,2932,3214,9301
1608307184,6277,1461,2506,2932,3214,9301
1608307205,6279,1462,2505,2932,3214,9301
1608307226,6279,1462,2505,2932,3214,9300
1608307246,6279,1462,2505,2932,3214,9300
1608307267,6279,1462,2505,2932,3214,9301
1608307288,6277,1461,2505,2931,3213,9300
1608307308,6277,1461,2505,2931,3213,9300
1608307329,6277,1462,2505,2932,3213,9300
1608307350,6277,1462,2505,2932,3213,9300
1608307371,6277,1461,2505,2931,3213,9300
1608307391,6277,1461,2505,2931,3213,9299
1608307412,6277,1462,2505,2932,3213,9300
1608307433,6277,1461,2505,2931,3213,9300
1608307453,6277,1461,2505,2931,3213,9300
1608307474,6279,1462,2505,2932,3214,9300
1608307495,6277,1462,2505,2932,3213,9299
1608307515,6277,1461,2505,2931,3213,9299
1608307536,6277,1462,2505,2932,3213,9300
1608307557,6277,1461,2505,2931,3213,9299
1608307578,6277,1461,2505,2931,3213,9299
1608307598,6277,1462,2505,2932,3213,9299
1608307619,6277,1461,2505,2931,3213,9299
1608307640,6277,1461,2505,2931,3213,9299
1608307660,6277,1461,2505,2931,3213,9299
1608307681,6277,1462,2505,2932,3213,9300
1608307702,6277,1461,2505,2931,3213,9298
1608307722,6277,1462,2505,2932,3213,9299
1608307743,6277,1462,2505,2932,3213,9299
1608307764,6277,1461,2505,2931,3213,9298
1608307785,6277,1461,2505,2931,3213,9298
1608307805,6277,1461,2505,2931,3213,9298
1608307826,6277,1461,2505,2931,3213,9298
1608307847,6277,1461,2505,2931,3213,9298
1608307867,6277,1461,2505,2931,3213,9299
1608307888,6277,1461,2505,2931,3213,9298
1608307909,6277,1461,2505,2931,3213,9298
1608307930,6277,1461,2505,2931,3213,9298
1608307950,6277,1461,2505,2931,3213,9298
1608307971,6279,1461,2504,2931,3213,9298
1608307992,6277,1461,2505,2931,3213,9298
1608308012,6277,1461,2505,2931,3213,9298
1608308033,6277,1461,2505,2931,3213,9298
1608308054,6278,1462,2504,2931,3212,9296
1608308074,6278,1462,2504,2931,3212,9297
1608308095,6278,1462,2504,2931,3212,9297
1608308116,6278,1462,2504,2931,3212,9297
1608308137,6278,1462,2504,2931,3212,9296
1608308157,6278,1462,2504,2931,3212,9296
1608308178,6278,1462,2504,2931,3212,9297
1608308199,6278,1462,2504,2931,3212,9297
1608308219,6278,1462,2504,2931,3212,9297
1608308240,6278,1462,2504,2931,3212,9296
1608308261,6278,1462,2504,2931,3212,9297
1608308281,6278,1462,2504,2931,3212,9296
1608308302,6278,1462,2504,2931,3212,9296
1608308323,6278,1462,2504,2931,3212,9297
1608308344,6278,1462,2504,2931,3212,9297
1608308364,6278,1462,2504,2931,3212,9295
1608308385,6278,1462,2504,2931,3212,9296
1608308406,6278,1462,2504,2931,3212,9295
1608308426,6278,1462,2504,2931,3212,9295
1608308447,6278,1462,2504,2931,3212,9295
1608308468,6276,1461,2504,2930,3211,9294
1608308489,6278,1462,2504,2931,3212,9296
1608308509,6278,1462,2504,2931,3212,9296
1608308530,6278,1462,2504,2931,3212,9296
1608308551,6278,1462,2504,2931,3212,9296
1608308571,6278,1462,2504,2931,3212,9295
1608308592,6278,1462,2504,2931,3212,9295
1608308613,6278,1462,2504,2931,3212,9295
1608308633,6278,1462,2504,2931,3212,9295
1608308654,6278,1462,2504,2931,3212,9295
1608308675,6276,1463,2504,2931,3211,9295
1608308696,6278,1462,2504,2931,3212,9295
1608308716,6278,1462,2504,2931,3212,9295
1608308737,6276,1463,2504,2931,3211,9295
1608308758,6278,1462,2504,2931,3212,9295
1608308778,6276,1463,2504,2931,3211,9295
1608308799,6276,1463,2504,2931,3211,9294
1608308820,6278,1463,2503,2931,3211,9295
1608308840,6278,1463,2503,2931,3211,9294
1608308861,6278,1461,2503,2930,3211,9294
1608308882,6278,1463,2503,2931,3211,9294
1608308903,6278,1461,2503,2930,3211,9294
1608308923,6278,1461,2503,2930,3211,9293
1608308944,6278,1463,2503,2931,3211,9294
1608308965,6278,1463,2503,2931,3211,9294
1608308985,6278,1461,2503,2930,3211,9294
1608309006,6278,1461,2503,2930,3211,9293
1608309027,6278,1463,2503,2931,3211,9295
1608309048,6278,1463,2503,2931,3211,9295
1608309068,6278,1461,2503,2930,3211,9294
1608309089,6278,1463,2503,2931,3211,9294
1608309110,6278,1463,2503,2931,3211,9294
1608309130,6278,1461,2503,2930,3211,9293
1608309151,6278,1463,2503,2931,3211,9294
1608309172,6278,1461,2503,2930,3211,9293
1608309192,6278,1463,2503,2931,3211,9294
1608309213,6277,1462,2503,2930,3210,9293
1608309234,6277,1462,2503,2930,3210,9292
1608309255,6277,1462,2503,2930,3210,9292
1608309275,6277,1462,2503,2930,3210,9292
1608309296,6277,1462,2503,2930,3210,9292
1608309317,6277,1462,2503,2930,3210,9293
1608309337,6277,1462,2503,2930,3210,9292
1608309358,6277,1462,2503,2930,3210,9292
1608309379,6277,1462,2503,2930,3210,9292
1608309399,6277,1462,2503,2930,3210,9292
1608309420,6277,1462,2503,2930,3210,9292
1608309441,6277,1462,2503,2930,3210,9292
1608309462,6277,1462,2503,2930,3210,9291
1608309482,6279,1462,2502,2930,3210,9290
1608309503,6277,1462,2503,2930,3210,9291
1608309524,6279,1462,2502,2930,3210,9291
1608309544,6277,1462,2503,2930,3210,9291
1608309565,6277,1462,2503,2930,3210,9292
1608309586,6277,1462,2503,2930,3210,9292
1608309607,6277,1462,2503,2930,3210,9292
1608309627,6277,1462,2503,2930,3210,9292
1608309648,6277,1462,2503,2930,3210,9291
1608309669,6279,1462,2502,2930,3210,9291
1608309689,6277,1463,2502,2930,3209,9291
1608309710,6277,1463,2502,2930,3209,9291
1608309731,6277,1462,2502,2929,3209,9290
1608309751,6277,1463,2502,2930,3209,9290
1608309772,6277,1463,2502,2930,3209,9290
1608309793,6279,1462,2502,2930,3210,9291
1608309814,6277,1463,2502,2930,3209,9290
1608309834,6277,1463,2502,2930,3209,9290
1608309855,6277,1463,2502,2930,3209,9290
1608309876,6277,1463,2502,2930,3209,9290
1608309896,6277,1463,2502,2930,3209,9289
